,ticker,morningstar_name,year,capex,eoy_price,eps,ltdebt,marketcap,ppe,revenue,roe,stdebt,assets,liabilities
8471,GRX,greenx metals,2003,,2.5,-0.56,,70314872.5,,,3.4917000000000002,,21395.0,35053.0
8472,GRY,gryphon minerals,2003,,,,,,,,,,,
8473,GSL,greatcell solar,2003,,,,,,,,,,,
8474,GSM,golden state mining,2003,,,,,,,,,,,
8475,GSN,great southern mining,2003,,,,,,,,,,,
8476,GSR,greenstone resources,2003,-1298255.0,0.04,-2.68,,2240720.04,28719.0,7749232.0,-0.2585,,8244727.0,283193.0
8477,GSS,genetic signatures,2003,,,,,,,,,,,
8478,GSTIN,gpt split trust,2003,,2.46,21.2,,54390600.0,,,0.0781,,61554000.0,1194000.0
8479,GSW,getswift,2003,,,,,,,,,,,
8480,GSZ,global strategic metals n.l,2003,-15735.0,0.04,-1.1,,1760060.25,30296.0,8636.0,-0.1167,621503.0,4594970.0,740510.0
8481,GT1,green technology metals,2003,,,,,,,,,,,
8482,GTE,great western exploration,2003,,,,,,,,,,,
8483,GTG,genetic technologies,2003,-200969.0,0.49,-1.56,,129806040.38,1490140.0,9406657.0,-0.1519,700000.0,30245002.0,2968142.0
8484,GTI,gratifii,2003,,,,,,,,,,,
8485,GTK,gentrack,2003,,,,,,,,,,,
8486,GTN,gtn,2003,,,,,,,,,,,
8487,GTP,great southern,2003,-9696000.0,0.95,20.73,,191004307.7,,,0.1825,,297146000.0,70308000.0
8488,GTR,gti energy,2003,,,,,,,,,,,
8489,GTV,global television,2003,-242000.0,0.02,-13.16,35997000.0,20065634.04,48310000.0,95039000.0,-1.9235,6699000.0,62018000.0,52153000.0
8490,GTY,gateway lifestyle,2003,,,,,,,,,,,
8491,GUD,gud,2003,-7643000.0,4.71,38.66,22362000.0,284552403.33,37471000.0,375424000.0,0.2158,20275000.0,232372000.0,105558000.0
8492,GUI,guilford investments,2003,-1111650.0,0.07,-5.0,,3766173.68,516895.0,1604183.0,-3.2783999999999995,143308.0,1468467.0,706673.0
8493,GUJ,gujarat nre resources nl,2003,,,,,,,,,,,
8494,GUL,gullewa,2003,-36515.0,0.01,-0.21,29249.0,1661472.58,47840.0,62151.0,-0.1157,91291.0,2179866.0,176409.0
8495,GVF,global value fund,2003,,,,,,,,,,,
8496,GW1,greenwing resources,2003,,,,,,,,,,,
8497,GWA,gwa,2003,-24392000.0,2.7,20.18,296183000.0,750068086.5,166152000.0,662817000.0,0.1329,,843615000.0,429828000.0
8498,GWF,golden west refining,2003,,,,,,,,,,,
8499,GWR,gwr,2003,,,,,,,,,,,
8500,GXL,greencross,2003,,,,,,,,,,,
8501,GXY,galaxy resources,2003,,,,,,,,,,,
8502,GZL,gazal,2003,-6248000.0,2.35,17.2,18000000.0,134875305.45,36023000.0,200502000.0,0.1104,9685000.0,133473000.0,45480000.0
8503,HACK,betashares global cybersecurity etf,2003,,,,,,,,,,,
8504,HAL,halo technologies,2003,,,,,,,,,,,
8505,HAM,hamilton island,2003,-10547000.0,2.78,11.83,52320000.0,125149033.64,188258000.0,108925000.0,0.077,4932000.0,233031000.0,75374000.0
8506,HAN,hanson plc,2003,-494419377.0,8.62,57.07,3481120873.0,6348123626.72,6086677748.0,8611018760.0,0.0885,2343623842.0,15840892899.0,9375920208.0
8507,HAO,haoma mining nl,2003,-1466981.0,0.06,0.67,,10614651.03,16069397.0,28674226.0,-0.0821,,32916590.0,4100875.0
8508,HAR,haranga resources,2003,,,,,,,,,,,
8509,HAR2,haranga resources 1,2003,,,,,,,,,,,
8510,HAS,hastings technology metals,2003,,,,,,,,,,,
8511,HAV,havilah resources,2003,-503648.0,0.1,-0.06,27601.0,5220251.9,96774.0,14000.0,-0.0048,7414.0,5552076.0,106443.0
8512,HAW,hawthorn resources,2003,-493936.0,0.12,-8.9,5169414.0,6690910.32,0.0,295157.0,0.4386,8680790.0,5037677.0,14219487.0
8513,HBRD,betashares active australian hybrids fund (managed fund),2003,,,,,,,,,,,
8514,HCC,hutchisons child care services,2003,,,,,,,,,,,
8515,HCD,hydrocarbon dynamics,2003,,0.55,-52.0,,20068950.0,5000.0,,0.0591,,17658000.0,35000.0
8516,HCD1,huadu city developments,2003,,0.55,-52.0,,20068950.0,5000.0,,0.0591,,17658000.0,35000.0
8517,HCH,hot chili,2003,,,,,,,,,,,
8518,HCN,health communication network,2003,-390000.0,0.73,2.95,238000.0,44938760.58,969000.0,29485000.0,0.6786,226000.0,23263000.0,21180000.0
8519,HCT,holista colltech,2003,,,,,,,148213.0,,,,
8520,HCW,healthco healthcare and wellness reit,2003,,,,,,,,,,,
8521,HDF,apa sub,2003,,,,,,,,,,,
8522,HDG,hodges resources,2003,,,,,,,,,,,
8523,HDI,handini resources,2003,,,,,,,,,,,
8524,HDN,homeco daily needs reit,2003,,,,,,,,,,,
8525,HDR,hardman resources,2003,-44919367.0,0.53,-0.42,,225108361.74,6817367.0,11867642.0,-0.056799999999999996,,102986585.0,2912418.0
8526,HDX,hughes drilling,2003,,,,,,,,,,,
8527,HE8,helios energy,2003,,,,,,,,,,,
8528,HER,herald resources,2003,-8436823.0,0.45,-7.89,1100000.0,23518573.65,1018252.0,14205408.0,-0.17370000000000002,4793581.0,22792356.0,12974375.0
8529,HETH,betashares global sustainability leaders etf - currency hedged,2003,,,,,,,,,,,
8530,HEUR,betashares europe etf-currency hedged,2003,,,,,,,,,,,
8531,HFR,highfield resources,2003,,,,,,,,,,,
8532,HFY,hubify,2003,,,,,,,,,,,
8533,HFY1,hill 50,2003,,,,,,,,,,,
8534,HGH,heartland,2003,,,,,,,,,,,
8535,HGL,hudson investment,2003,-1511000.0,0.09,-6.19,2631000.0,23413726.26,,,-0.4498,,128820000.0,88181000.0
8536,HGO,hillgrove resources,2003,-22744.0,0.06,-0.68,,17848343.92,4705000.0,2689363.0,0.0834,44453716.0,5954694.0,47478896.0
8537,HGV,hygrovest,2003,,,,,,,,,,,
8538,HHI,health house international,2003,,,,,,,,,,,
8539,HHM,hampton hill mining nl,2003,,0.15,-0.07,,12661579.35,1207.0,6798.0,-0.0079,,7941221.0,253086.0
8540,HHR,hartshead resources nl,2003,,,,,,,,,,,
8541,HHY,hhy fund,2003,,,,,,,,,,,
8542,HIC,huntley investment company,2003,0.0,0.6,1.92,,45560061.0,,,0.029500000000000002,,50686456.0,3087848.0
8543,HIG,highlands pacific,2003,-8922666.0,0.44,1.0,,166211320.0,232000.0,40000.0,0.0408,,84886666.0,3980000.0
8544,HIH,hih insurance,2003,,,,,,,,,,,
8545,HII,hire intelligence international,2003,-1698000.0,0.07,-3.12,15000.0,5084175.23,2764000.0,7491000.0,-0.1412,5000.0,18243000.0,1244000.0
8546,HIL,hills,2003,-30578000.0,3.48,20.35,55742000.0,471747157.44,147279000.0,677853000.0,0.1673,7959000.0,381888000.0,175775000.0
8547,HIN,"heartware international, inc",2003,,,,,,,,,,,
8548,HIO,hawsons iron,2003,,,,,,,,,,,
8549,HIQ,hitiq,2003,,,,,,,,,,,
8550,HIT,hitech  australia,2003,-9113.0,0.07,-4.2,1900000.0,2015000.0,3049501.0,4099793.0,-0.7121,,4171613.0,2325504.0
8551,HJPN,betashares japan etf-currency hedged,2003,,,,,,,,,,,
8552,HLA,healthia,2003,,,,,,,,,,,
8553,HLF,halo food co.,2003,,,,,,,,,,,
8554,HLO,helloworld travel,2003,-317941.0,0.17,-0.64,2107175.0,16137143.75,732831.0,22153573.0,-0.058899999999999994,396811.0,18067526.0,8357683.0
8555,HLS,healius,2003,-22439000.0,4.15,10.06,88633000.0,420038203.75,96533000.0,183112000.0,0.0676,5261000.0,292331000.0,106044000.0
8556,HLTH,vaneck global healthcare leaders etf,2003,,,,,,,,,,,
8557,HLX,helix resources,2003,-2316597.0,0.19,-5.05,,9599831.32,190565.0,1793614.0,-0.1728,,15353815.0,585214.0
8558,HLY,hills motorway,2003,-2540000.0,5.8,-0.43,426820000.0,1073000000.0,773937000.0,75738000.0,0.0039000000000000003,,840351000.0,505140000.0
8559,HM1,hearts and minds investments,2003,,,,,,,,,,,
8560,HMC,home consortium,2003,,,,,,,,,,,
8561,HMC1,hydromet,2003,-2326600.0,0.04,-1.66,855536.0,10805263.4,9139713.0,4605444.0,-0.5024000000000001,74384.0,13314593.0,4452029.0
8562,HMD,heramed,2003,,,,,,,,,,,
8563,HME,home building society,2003,-724000.0,4.6,23.68,,68023134.8,,,0.0721,,803449000.0,736949000.0
8564,HMG,hamelin gold,2003,,,,,,,,,,,
8565,HMI,hiremii,2003,,,,,,,,,,,
8566,HMI1,harvest minerals,2003,,,,,,,,,,,
8567,HML,henry morgan,2003,,,,,,,,,,,
8568,HMO,hearme out,2003,,,,,,,,,,,
8569,HMP,hampton mining,2003,,,,,,,,,,,
8570,HMR,hindmarsh resources,2003,,,,,,,,,,,
8571,HMX,hammer metals,2003,-3656398.0,0.1,-0.98,,6103098.6,5571495.0,,-0.0304,,9621178.0,63009.0
8572,HMY,harmoney corp,2003,,,,,,,,,,,
8573,HNDQ,betashares nasdaq 100 etf - currency hedged,2003,,,,,,,,,,,
8574,HNG,hancock & gore,2003,-2296000.0,1.6,19.61,1873000.0,75540427.2,7830000.0,119434000.0,0.1802,913000.0,94053000.0,28309000.0
8575,HNR,hannans,2003,,,,,,672.0,12286.0,-0.053,,4197455.0,
8576,HOG,hawkley oil and gas,2003,,,,,,,,,,,
8577,HOR,horseshoe metals,2003,,,,,,,,,,,
8578,HPC,the hydration pharmaceuticals company,2003,,,,,,,,,,,
8579,HPG,hipages,2003,,,,,,,,,,,
8580,HPG1,hudson pacific,2003,,,,,,,,,,,
8581,HPI,hotel property investments,2003,,,,,,,,,,,
8582,HPP,health and plant protein,2003,-2449000.0,0.65,2.3,4779000.0,14544952.5,11423000.0,30673000.0,0.0278,1191000.0,28939000.0,10810000.0
8583,HPR,high peak royalties,2003,,,,,,,,,,,
8584,HPX,hpal,2003,-5160000.0,1.53,10.86,347000.0,172434199.23,13726000.0,160867000.0,0.23550000000000001,1703000.0,78535000.0,25177000.0
8585,HQLT,betashares global quality leaders etf - currency hedged,2003,,,,,,,,,,,
8586,HRE,heavy rare earths,2003,,,,,,,,,,,
8587,HRL,hrl,2003,,,,,,,,,,,
8588,HRN,horizon gold,2003,,,,,,,,,,,
8589,HRP,homemaker retail,2003,,,,,,,,,,,
8590,HRR,heron resources,2003,-1772282.0,0.1,-0.49,,11382916.34,49407.0,,-0.0346,,15617693.0,401107.0
8591,HRS,hudson resources,2003,-80000.0,0.14,0.4,866000.0,13270015.08,3217000.0,4445000.0,0.076,440000.0,7358000.0,2264000.0
8592,HRZ,horizon minerals,2003,,0.03,-34.47,,5841923.85,,432000.0,-3.0759,,7695247.0,137000.0
8593,HRZ1,horizon energy investment,2003,,0.03,-34.47,,10385000.0,,432000.0,-3.0759,,37679000.0,137000.0
8594,HSC,hsc technology,2003,,,,,,,,,,,
8595,HSK,heemskirk consolidated,2003,,,,,,,,,,,
8596,HSL,harris scarfe,2003,,,,,,,,,,,
8597,HSM,homestake mining company,2003,,,,,,,,,,,
8598,HSN,hansen technologies,2003,-3892000.0,0.17,-6.88,371000.0,18946719.47,8342000.0,57540000.0,-0.1343,253000.0,47981000.0,20229000.0
8599,HSO,healthscope,2003,,,,,,,,,,,
8600,HSP,healthscope,2003,-12727000.0,2.48,14.87,50798000.0,216944212.4,176838000.0,244856000.0,0.0935,107000.0,238155000.0,114166000.0
8601,HST,hastie,2003,,,,,,,,,,,
8602,HT1,ht&e,2003,-44986000.0,4.0,20.67,927599000.0,1891282940.0,286047000.0,1151592000.0,0.08109999999999999,58970000.0,2748020000.0,1191444000.0
8603,HT8,harris technology,2003,-19772.0,0.04,-0.56,15267.0,4235710.92,109985.0,3314925.0,4.494,53469.0,356715.0,726522.0
8604,HTA,hutchison telecommunications (australia),2003,-430768000.0,0.3,-58.76,1227386000.0,203587628.7,1151512000.0,341452000.0,-1.8612,590731000.0,2458116000.0,1987362000.0
8605,HTG,harvest technology,2003,,,,,,,,,,,
8606,HTS,harts australasia,2003,,,,,,,,,,,
8607,HUB,hub24,2003,,,,,,,,,,,
8608,HUM,humm,2003,,,,,,,,,,,
8609,HUN,hunnu coal,2003,,,,,,,,,,,
8610,HUO,huon aquaculture,2003,,,,,,,,,,,
8611,HVM,happy valley nutrition,2003,,,,,,,,,,,
8612,HVN,harvey norman,2003,-161083000.0,2.51,14.31,390787000.0,2650292556.99,928588000.0,1669618000.0,0.1563,25732000.0,1925720000.0,891683000.0
8613,HVST,betashares australian dividend harvester fund,2003,,,,,,,,,,,
8614,HVY,heavy minerals,2003,,,,,,,,,,,
8615,HWE,henry walker eltin,2003,-106460000.0,0.64,-13.46,193088000.0,105886690.56,295102000.0,1066479000.0,0.0617,52906000.0,663768000.0,460066000.0
8616,HWG,hostworks,2003,-500036.0,0.1,-0.4,891288.0,14004775.07,3761984.0,12365298.0,-0.0499,1275783.0,15808463.0,3915904.0
8617,HWT,harvey world travel,2003,-1018780.0,0.51,8.39,17540.0,19212537.93,2207315.0,31317809.0,0.39759999999999995,1103020.0,23689035.0,15799684.0
8618,HWW,hww,2003,-104903.0,0.06,-0.88,,2449700.0,190492.0,3155417.0,-0.19870000000000002,,2638651.0,676155.0
8619,HXG,hexagon energy materials,2003,,,,,,,,,,,
8620,HXL,hexima,2003,,,,,,,,,,,
8621,HYD,hydrix,2003,-216101.0,0.22,-1.38,,5677155.66,63140.0,317809.0,-0.3576,,1130864.0,133655.0
8622,HYGG,hyperion global growth companies fund (managed fund),2003,,,,,,,,,,,
8623,HYT,hyterra,2003,,,,,,,,,,,
8624,HZA,hazelton airlines,2003,,,,,,,,,,,
8625,HZL,hz lim,2003,,,,,,,,,,,
8626,HZN,horizon oil,2003,-12278000.0,0.07,-4.19,,23494965.0,3216000.0,14823000.0,-0.7532,,21111000.0,990000.0
8627,HZR,hazer,2003,,,,,,,,,,,
8628,IAA,ishares asia 50 etf,2003,,,,,,,,,,,
8629,IAB,iab,2003,,,,,,,,,,,
8630,IAF,ishares core composite bond etf,2003,,,,,,,,,,,
8631,IAG,insurance australia,2003,0.0,3.4,8.83,744000000.0,5722200000.0,139000000.0,,0.0437,136000000.0,16392000000.0,12339000000.0
8632,IAM,income asset management,2003,-893449.0,0.38,7.38,7305462.0,6904785.82,,,0.10640000000000001,,21941793.0,8477095.0
8633,IAM1,iama,2003,,,,,,,,,,,
8634,IAP,irongate,2003,,,,,,,,,,,
8635,IAS,international all sports,2003,-3343335.0,1.88,12.45,,77158856.6,6071720.0,26564225.0,0.24100000000000002,16478.0,34954636.0,12042081.0
8636,IB8,ibosses,2003,,,,,,,,,,,
8637,IBC,ironbark capital,2003,0.0,0.52,-3.64,,46194992.48,,,-0.0675,,48482000.0,828000.0
8638,IBG,ironbark zinc,2003,,,,,,,,,,,
8639,IBK,ishares msci bric etf,2003,,,,,,,,,,,
8640,IBR,iberian resources,2003,,,,,,,,,,,
8641,IBX,imagion biosystems,2003,,,,,,,,,,,
8642,ICE,icetana,2003,,,,,,,,,,,
8643,ICG,inca minerals,2003,,,,,,,,,,,
8644,ICH,infochoice,2003,0.0,0.03,0.27,,1875089.81,102284.0,1438600.0,0.0753,44423.0,3076929.0,381333.0
8645,ICI,icandy interactive,2003,,,,,,,,,,,
8646,ICL,iceni gold,2003,-8688000.0,1.12,-24.56,44000.0,137500124.16,30752000.0,233021000.0,-0.0296,13000.0,140358000.0,36374000.0
8647,ICL1,international coal,2003,-8688000.0,1.12,-24.56,44000.0,137500124.16,30752000.0,233021000.0,-0.0296,13000.0,140358000.0,36374000.0
8648,ICN,icon energy,2003,-1345.0,0.03,-0.99,41001.0,5633277.18,128713.0,1700242.0,-0.276,20343.0,7726365.0,986881.0
8649,ICOR,ishares core corporate bond etf,2003,,,,,,,,,,,
8650,ICQ,icar asia,2003,,,,,,,,,,,
8651,ICR,intelicare,2003,,,,,,,,,,,
8652,ICS,icsglobal,2003,-369925.0,0.36,-4.89,,23279388.12,465186.0,338331.0,-1.7162,,2213363.0,468095.0
8653,ICT,icollege,2003,,,,,,,,,,,
8654,ICT1,incitec,2003,,,,,,,,,,,
8655,ICZ,indus coal,2003,,,,,,,,,,,
8656,ID8,identitii,2003,,,,,,,,,,,
8657,IDA,indiana resources,2003,-2236547.0,0.45,-1.01,,52713337.05,335595.0,352806.0,-0.17920000000000003,,7653866.0,1074067.0
8658,IDC,indochine mining,2003,,,,,,,,,,,
8659,IDE,ideas international,2003,-23196.0,0.31,-1.18,,3737848.25,245240.0,2058000.0,-0.126,,4166888.0,1809401.0
8660,IDG,indago resources,2003,,,,,,,,,,,
8661,IDL,industrea,2003,-37011.0,0.02,-2.72,603887.0,1589668.27,243134.0,3300572.0,1.6219,811900.0,3123137.0,4475079.0
8662,IDM,idm international,2003,,,,,,,,,,,
8663,IDO,indo mines,2003,-729638.0,0.02,-0.73,,3566355.18,17078.0,82423.0,-0.5282,,2309538.0,144914.0
8664,IDP,indopac,2003,,,,,,,,,,,
8665,IDT,idt australia,2003,-4400000.0,1.8,9.85,2141000.0,76925287.8,20526000.0,25686000.0,0.15990000000000001,147000.0,34243000.0,7831000.0
8666,IDX,integral diagnostics,2003,,,,,,,,,,,
8667,IDX1,indexshares fund 100,2003,,,,,,,,,,,
8668,IEC,intra energy,2003,,,,,,,,,,,
8669,IEL,idp education,2003,,,,,,,,,,,
8670,IEM,ishares msci emerging markets etf,2003,,,,,,,,,,,
8671,IEQ,international equities,2003,-222000.0,0.03,4.25,32896000.0,2298528.3,,,0.397,,95739000.0,87755000.0
8672,IESG,ishares core msci australia esg leaders etf,2003,,,,,,,,,,,
8673,IEU,ishares europe etf,2003,,,,,,,,,,,
8674,IFL,insignia financial,2003,-5500000.0,,56.73,1315000.0,,2186000.0,120368000.0,-0.0215,,207769000.0,43391000.0
8675,IFM,infomedia,2003,-1332000.0,0.8,5.65,8128000.0,259538185.6,7082000.0,61929000.0,0.42469999999999997,2384000.0,67612000.0,24462000.0
8676,IFN,infigen energy,2003,,,,,,,,,,,
8677,IFRA,vaneck ftse global infrastructure (hedged) etf,2003,,,,,,,,,,,
8678,IFS,ifs construction services,2003,,,,,,,,,,,
8679,IFT,infratil,2003,,,,,,,,,,,
8680,IG6,international graphite,2003,,,,,,,,,,,
8681,IGB,ishares treasury etf,2003,,,,,,,,,,,
8682,IGE,integrated green energy solutions,2003,-490094.0,0.09,-0.86,,38722785.46,572597.0,418391.0,-0.060899999999999996,,59662559.0,635932.0
8683,IGF,international goldfields,2003,,,,,,,,,,,
8684,IGG,ingena,2003,,,,,,,,,,,
8685,IGL,ive,2003,,,,,,,,,,,
8686,IGN,ignite,2003,-410000.0,1.03,9.88,,38706145.46,2251000.0,161916000.0,0.0863,3000000.0,59600000.0,16879000.0
8687,IGO,igo,2003,-21166000.0,0.36,2.16,12460000.0,24536070.0,11341000.0,24554000.0,0.1139,4738000.0,52268000.0,39992000.0
8688,IGR,integra mining,2003,-1164768.0,0.07,-2.52,,3956918.46,30931.0,,-0.5377000000000001,,2819741.0,82685.0
8689,IGS,international goldfields,2003,-172480.0,0.12,-9.05,,3967500.12,49214.0,1913024.0,-2.408,,1312465.0,87363.0
8690,IGX,igdx,2003,,,,,,,,,,,
8691,IHCB,ishares core global corporate bond (aud hedged) etf,2003,,,,,,,,,,,
8692,IHD,ishares s&p/asx high dividend opportunities etf,2003,,,,,,,,,,,
8693,IHEB,ishares jp morgan usd emerging markets bond (aud hedged) etf,2003,,,,,,,,,,,
8694,IHHY,ishares global high yield bond (aud hedged) etf,2003,,,,,,,,,,,
8695,IHK,ishares msci hong kong etf,2003,,,,,,,,,,,
8696,IHL,incannex healthcare,2003,,,,,,,,,,,
8697,IHOO,ishares global 100 aud hedged etf,2003,,,,,,,,,,,
8698,IHR,intellihr,2003,,,,,,,,,,,
8699,IHVV,ishares s&p aud hedged etf,2003,,,,,,,,,,,
8700,IHWL,ishares core msci world ex australia esg leaders (aud hedged) etf,2003,,,,,,,,,,,
8701,IIF,ing industrial fund,2003,-350223000.0,1.72,13.79,464387000.0,1110731371.16,,,0.08539999999999999,,1506090000.0,508126000.0
8702,IIGF,intelligent investor australian equity growth fund (managed fund),2003,,,,,,,,,,,
8703,IIN,iinet,2003,-5136585.0,1.85,13.66,235313.0,73854035.0,8815294.0,40001588.0,0.355,591344.0,29463984.0,14936944.0
8704,IIND,betashares india quality etf,2003,,,,,,,,,,,
8705,IIQ,inoviq,2003,-116783.0,0.04,-1.36,,4646608.36,194770.0,1126451.0,-0.5416,,2663213.0,179851.0
8706,IJH,ishares s&p mid-cap etf,2003,,,,,,,,,,,
8707,IJP,ishares msci japan etf,2003,,,,,,,,,,,
8708,IJR,ishares s&p small-cap etf,2003,,,,,,,,,,,
8709,IKE,ikegps,2003,,,,,,,,,,,
8710,IKO,ishares msci south korea etf,2003,,,,,,,,,,,
8711,IKW,ikwezi minings,2003,,,,,,,,,,,
8712,ILA,island pharmaceuticals,2003,,,,,,,,,,,
8713,ILB,ishares government inflation etf,2003,,,,,,,,,,,
8714,ILC,ishares s&p/asx 20 etf,2003,,,,,,,,,,,
8715,ILU,iluka resources,2003,-157300000.0,4.53,30.54,278800000.0,1054649000.97,1104600000.0,811300000.0,0.09609999999999999,105300000.0,1741000000.0,799900000.0
8716,IMA,image resources nl,2003,-1405822.0,0.12,-1.56,,5602369.55,2302820.0,1257218.0,-0.1233,,6283822.0,117773.0
8717,IMB,intelligent monitoring,2003,-1616581.0,0.06,-8.52,67460.0,4935341.4,274872.0,1115034.0,-4.3808,24829.0,2602570.0,1149606.0
8718,IMC,immuron,2003,-91516.0,0.15,-1.58,26974.0,12580327.46,1830224.0,3285611.0,-0.25370000000000004,10195.0,5954709.0,911346.0
8719,IMD,imdex,2003,-2312000.0,0.1,0.69,4460000.0,12005536.8,12027000.0,30899000.0,0.0417,3171000.0,36836000.0,15036000.0
8720,IME,imexhs,2003,,,,,,,,,,,
8721,IMI,infinity mining,2003,-13852.0,0.02,-7.38,,1343272.34,,786586.0,1.5662,170000.0,9688.0,957893.0
8722,IMM,immutep,2003,-17617.0,0.27,-9.49,,13635496.8,67095.0,98092.0,-1.4013999999999998,,3968331.0,874883.0
8723,IMPQ,einvest better future (managed fund),2003,,,,,,,,,,,
8724,IMR,imricor medical systems inc,2003,,,,,,,,,,,
8725,IMS,impelus,2003,-332000.0,0.07,0.23,101000.0,9375237.62,635000.0,37580000.0,0.0345,82000.0,17699000.0,8001000.0
8726,IMU,imugene,2003,-23830.0,0.18,-1.92,,19291034.88,19045.0,509074.0,-0.0767,,8144089.0,700766.0
8727,INA,ingenia communities,2003,,,,,,,,,,,
8728,INC,international contract manufacturing,2003,,,,,,,,,,,
8729,INCM,betashares global income leaders etf,2003,,,,,,,,,,,
8730,IND,industrial minerals,2003,-1956993.0,0.02,-1.23,,2119103.97,1959269.0,1377252.0,-0.5667,500000.0,2740325.0,731961.0
8731,IND1,indus energy nl,2003,-1956993.0,0.02,-1.23,,2119103.97,1959269.0,1377252.0,-0.5667,500000.0,2740325.0,731961.0
8732,INES,intelligent investor ethical share fund (managed fund),2003,,,,,,,,,,,
8733,INF,infinity lithium,2003,,,,,,,,,,,
8734,ING,inghams,2003,,,,,,,,,,,
8735,INI,intercoal,2003,0.0,,-1.39,,,,375455.0,0.9262,,48958.0,258698.0
8736,INIF,intelligent investor aus equity income fund (managed fund),2003,,,,,,,,,,,
8737,INL,innlanz,2003,-74140.0,0.03,-2.19,,4673252.54,101174.0,137710.0,-7.8263,,883237.0,474107.0
8738,INM,iron mountain incorporated,2003,,,,,,,,,,,
8739,INO,innovonics,2003,-225737.0,0.08,0.35,,3141417.04,849036.0,9017052.0,0.0143,,10005976.0,1913589.0
8740,INP,incentiapay,2003,,,,,,,,,,,
8741,INR,ioneer,2003,,,,,,,,,,,
8742,INV,investsmart,2003,-148215.0,0.07,0.42,,4023750.0,,,0.0964,,3329557.0,976651.0
8743,IOC,interoil,2003,-138439524.0,3.1,-20.87,98666666.0,76929479.1,261941526.0,16490.0,-0.0239,13971668.0,347119800.0,142552445.0
8744,IOD,iodm,2003,,,,,,,,0.0,,3365000.0,17000.0
8745,IOF,investa office fund,2003,0.0,1.14,10.12,521000000.0,936687700.92,,,0.0897,,1472783000.0,559928000.0
8746,IOH,iron ore,2003,,,,,,,,,,,
8747,ION,ion,2003,-127638000.0,2.0,25.16,175329000.0,435689818.0,406168000.0,678456000.0,0.2304,9757000.0,620361000.0,389967000.0
8748,IOO,ishares global 100 etf,2003,,,,,,,,,,,
8749,IOT,iot,2003,,,,,,,,,,,
8750,IOU,ioupay,2003,-512949.0,3.0,-8.57,27614.0,79061178.0,359789.0,391753.0,-0.1018,14240.0,21670435.0,137991.0
8751,IOZ,ishares core s&p/asx 200 etf,2003,,,,,,,,,,,
8752,IPA,indigo properties australia,2003,,,,,,,,,,,
8753,IPB,ipb petroleum,2003,,,,,,,,,,,
8754,IPC,imperial pacific,2003,,0.8,-6.47,3179145.0,2325203.2,,,-0.065,,6295095.0,3402280.0
8755,IPD,impedimed,2003,,,,,,,,,,,
8756,IPE,ipe,2003,,,,,,,,,,,
8757,IPG,ipd,2003,-230000.0,1.98,16.07,849600000.0,1753347420.0,,,0.0782,,2581770000.0,922348000.0
8758,IPG2,investa property,2003,-230000.0,1.98,16.07,849600000.0,1753347420.0,,,0.0782,,2581770000.0,922348000.0
8759,IPH,iph,2003,,,,,,,,,,,
8760,IPH1,ipoh,2003,,,,,,,,,,,
8761,IPL,incitec pivot,2003,-15578000.0,15.66,-60.24,55000000.0,912680882.82,296615000.0,695094000.0,0.0611,40663000.0,867146000.0,293764000.0
8762,IPM,incremental petroleum,2003,,,,,,,,,,,
8763,IPN,independent practitioner network,2003,-2178000.0,0.09,-6.22,15548000.0,63391094.14,8354000.0,98738000.0,-0.0097,3443000.0,61811000.0,33070000.0
8764,IPO,international petroleum,2003,,,,,,,,,,,
8765,IPP,iproperty,2003,,,,,,,,,,,
8766,IPT,impact minerals,2003,,,,,,,,,,,
8767,IPW,ipworld,2003,,,,,,,,,,,
8768,IPX,iperionx,2003,,,,,,,,,,,
8769,IPX1,intrapower,2003,,,,,,,,,,,
8770,IQ3,iq3corp,2003,,,,,,,,,,,
8771,IQE,intueri education,2003,,,,,,,,,,,
8772,IR1,iris metals,2003,,,,,,,,,,,
8773,IRD,iron road,2003,,,,,,,,,,,
8774,IRE,iress,2003,-1344000.0,2.47,15.26,,254014594.99,11750000.0,53758000.0,0.6121,,39866000.0,11752000.0
8775,IRI,integrated research,2003,-591000.0,0.13,0.65,,21479380.0,992000.0,27588000.0,0.0695,,30014000.0,14590000.0
8776,IRL,india resources,2003,,,,,,,,,,,
8777,IRN,indophil resources nl,2003,-1924901.0,0.47,-3.76,,96704068.39,85879.0,,-0.29760000000000003,43924.0,18541991.0,187140.0
