ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
IHHY,iShares Global High Yield Bond (AUD Hedged) ETF ,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,102.69,109.72,104.52,106.05,98.03,104.21, 
IHK,iShares MSCI Hong Kong ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,18.42,17.40,17.95, ,16.44,20.84,23.50,26.90,27.90,31.15, , , , , 
IHL,Incannex Healthcare Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.43,0.18,0.07,0.07,0.07,0.03,0.01,0.00,0.00,0.00,0.03,0.02,0.04,0.05,0.25,0.21
IHOO,Ishares Global 100 AUD Hedged ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , ,97.55,93.35,115.43,113.82,115.47,120.47,155.41, 
IHR,intelliHR Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,--,0.27,0.08,0.05,0.21,0.06
IHVV,iShares S&P AUD Hedged ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , ,260.00,263.57,312.23,348.40,366.10,372.57,512.00, 
IHWL,iShares Core MSCI World Ex Australia ESG Leaders (AUD Hedged) ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,25.21,30.41,33.39,33.87,33.41,46.78, 
IIF,ING Industrial Fund,Annual Ratio Analysis - Year End Share Price ($),1.47,1.45,1.63,1.72,1.80,2.09,2.23,2.34,1.57,0.24,0.38, , , , , , , , , , , , 
IIGF,Intelligent Investor Australian Equity Growth Fund (Managed Fund),Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , , ,2.94, 
IIN,iiNET Limited,Annual Ratio Analysis - Year End Share Price ($),1.02,0.32,0.75,1.85,2.89,2.85,0.66,1.90,1.48,1.73,2.92,2.61,3.08,6.20,7.31,9.52, , , , , , , 
IIND,BetaShares India Quality ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , ,7.52,9.88, 
IIQ,INOVIQ Ltd,Annual Ratio Analysis - Year End Share Price ($), , ,0.08,0.04,0.17,0.15,0.09,0.02,0.03,0.19,0.18,0.20,0.09,0.03,0.03,0.03,0.02,0.01,0.01,0.03,0.03,1.88,0.39
IJH,iShares S&P Mid-Cap ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,70.12, , ,95.39,109.50,147.50,199.50,187.82,223.78,241.61,275.00,256.41,358.83, 
IJP,iShares MSCI Japan ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,13.31,12.34,10.56,9.13,8.83, , ,16.98,16.37, , ,78.23,80.91,91.06, 
IJR,iShares S&P Small-Cap ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,53.11,65.65, ,73.60,83.25,117.50,155.14,146.56,90.50,99.03,110.43,98.23,150.25, 
IKE,ikeGPS Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,0.36,0.35,0.58,0.75,0.90,0.68
IKO,iShares MSCI South Korea ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,50.03,49.99,53.70,51.83,54.00,64.60,71.74,66.48, , , ,86.51,85.87,126.07, 
IKW,Ikwezi Minings Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,--,0.10,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.18, 
ILA,Island Pharmaceuticals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , ,--,0.28,0.14
ILB,Ishares Government Inflation ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , ,104.47,100.90,108.28,113.80,115.75,114.56,117.90,126.49,127.65,132.60, 
ILC,iShares S&P/ASX 20 ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,20.09,18.17,22.10,24.95,24.68,21.68,23.23,24.58,26.50,22.98,29.13, 
ILU,Iluka Resources Limited,Annual Ratio Analysis - Year End Share Price ($),4.14,4.45,4.60,4.53,6.29,7.84,6.67,4.60,4.64,3.58,9.14,15.50,9.02,8.63,5.95,6.13,7.27,10.17,7.62,9.30,6.49,10.10, 
IMA,Image Resources NL,Annual Ratio Analysis - Year End Share Price ($), ,--,--,0.12,0.43,0.32,0.46,2.39,0.91,0.64,0.42,0.44,0.28,0.11,0.14,0.07,0.07,0.12,0.11,0.25,0.18,0.20, 
IMB,Intelligent Monitoring Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.21,0.17,0.07,0.06,0.05,0.03,0.04,0.03,0.01,0.01,0.00,0.14,0.05,0.01,0.01,0.00,0.02,0.03,0.17,0.18,0.04,0.03, 
IMC,Immuron Limited,Annual Ratio Analysis - Year End Share Price ($),0.40,0.41,0.29,0.15,0.43,0.40,0.21,0.16,0.05,0.03,0.07,0.06,0.02,0.00,0.01,0.23,0.25,0.27,0.34,0.12,0.26,0.16,0.08
IMD,Imdex Limited,Annual Ratio Analysis - Year End Share Price ($),0.12,0.21,0.23,0.10,0.12,0.22,0.61,1.50,1.66,0.65,0.73,2.15,1.76,0.62,0.63,0.30,0.21,0.76,1.24,1.30,1.11,2.04,1.84
IME,ImExHS Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,1.02,0.25,0.03,0.02,0.10,0.09,0.02,0.01,0.01,0.00,0.05,0.01,0.03,0.03,0.04,1.61,1.03, 
IMI,Infinity Mining Limited,Annual Ratio Analysis - Year End Share Price ($),0.17,0.05,0.02,0.02,0.03,0.01,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , ,--,0.15
IMM,Immutep Limited,Annual Ratio Analysis - Year End Share Price ($),0.08,0.08,0.46,0.27,0.17,0.10,0.07,0.03,0.01,0.05,0.10,0.29,0.12,0.07,0.04,0.06,0.04,0.03,0.03,0.03,0.15,0.55,0.29
IMPQ,eInvest Better Future (Managed Fund),Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,3.95,4.22,5.72, 
IMR,Imricor Medical Systems Inc,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , ,--,1.20,2.26,1.00, 
IMS,Impelus Limited,Annual Ratio Analysis - Year End Share Price ($),0.57,0.12,0.09,0.07,0.07,0.03,0.07,0.14,0.04,0.02,0.02,0.04,0.02,0.02,0.20,0.24,0.30,0.05,0.02,0.01,0.00,0.01,0.01
IMU,Imugene Limited,Annual Ratio Analysis - Year End Share Price ($),0.21,0.04,0.01,0.18,0.21,0.13,0.10,0.24,0.07,0.07,0.03,0.03,0.01,0.00,0.01,0.01,0.01,0.01,0.03,0.02,0.03,0.35,0.18
INA,Ingenia Communities Group,Annual Ratio Analysis - Year End Share Price ($), , , , , ,0.81,1.15,1.34,0.45,0.05,0.05,0.12,0.20,0.34,0.50,0.43,2.87,2.60,3.08,3.24,4.49,6.14,3.98
INC,International Contract Manufacturing Limited ,Annual Ratio Analysis - Year End Share Price ($),0.42, , , , , , , , , , , , , , , , , , , , , , 
INCM,BetaShares Global Income Leaders ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,15.97,12.20,14.33, 
IND,Industrial Minerals Ltd,Annual Ratio Analysis - Year End Share Price ($),0.04,0.03,0.02,0.02,0.02,0.05,0.02,0.14,0.03,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.02,0.02, , ,--, 
IND1,Indus Energy NL,Annual Ratio Analysis - Year End Share Price ($),0.04,0.03,0.02,0.02,0.02,0.05,0.02,0.14,0.03,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.02,0.02, , , , 
INES,Intelligent Investor Ethical Share Fund (Managed Fund),Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,2.48,2.61,3.38, 
INF,Infinity Lithium Corporation Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,--,0.22,0.08,0.05,0.09,0.03,0.14,0.21,0.08,0.08,0.08,0.09, 
ING,Inghams Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,--,3.37,3.82,4.02,3.20,3.98,2.58
INI,Intercoal Limited,Annual Ratio Analysis - Year End Share Price ($),0.07,0.12,--,--,--,--, , , , , , , , , , , , , , , , , 
INIF,Intelligent Investor Aus Equity Income Fund (Managed Fund),Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , ,2.52, ,2.06,2.82, 
INL,Innlanz Limited,Annual Ratio Analysis - Year End Share Price ($), ,--,0.14,0.03,0.10,0.07,0.12,0.15,0.05,0.01,0.00,0.02,0.01,0.01,0.01,0.01,0.00, ,--,0.34,0.10,0.05, 
INM,Iron Mountain Incorporated,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,44.47,48.51, , , , , 
INO,Innovonics Limited,Annual Ratio Analysis - Year End Share Price ($),--,0.40,0.21,0.08,0.19,0.18, , , , , , , , , , , , , , , , , 
INP,IncentiaPay Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , ,--,0.84,0.99,0.77,0.24,0.04,0.03,0.02, 
INR,ioneer Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.11,0.03,0.06,0.03,0.06,0.02,0.03,0.00,0.05,0.14,0.36,0.14,0.13,0.35, 
INV,InvestSMART Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.24,0.14,0.07,0.07,0.06,0.04,0.89,1.06,0.97,0.74,0.93,0.82,0.45,0.30,0.26,0.30,0.30,0.30,0.19,0.06,0.07,0.21,0.24
IOC,InterOil Corporation,Annual Ratio Analysis - Year End Share Price ($),0.78,0.85,1.30,3.10,5.10, , , , , , , , , , , , , , , , , , 
IOD,IODM Limited,Annual Ratio Analysis - Year End Share Price ($), , , ,--,0.08,0.05,0.05,0.20,0.07,0.04,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.06,0.17,0.27, 
IOF,Investa Office Fund,Annual Ratio Analysis - Year End Share Price ($),1.15,1.08,1.20,1.14,1.18,1.28,1.42,1.75,1.15,0.46,0.58,0.65,2.71,2.91,3.40,3.80,4.28,4.39,5.23, , , , 
IOH,Iron Ore Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,--,0.39,1.15,0.62,0.67,0.82,1.43,1.30,0.89,0.73,0.90, , , , , , , , 
ION,ION Limited,Annual Ratio Analysis - Year End Share Price ($),0.36,1.26,2.82,2.00,1.74, , , , , , , , , , , , , , , , , , 
IOO,iShares Global 100 ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,79.71,61.50,66.29, ,60.84,65.07,84.25,101.45,94.48,106.98,117.52,70.32,76.65,95.30, 
IOT,IOT Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,--,0.04,0.04,0.01,0.01,0.02,0.03,0.01,0.00, , , , 
IOU,IOUpay Limited,Annual Ratio Analysis - Year End Share Price ($),--,0.80,0.91,3.00,1.60,0.41,0.54,0.59,0.19,0.12,0.14,0.00,0.00,0.00,0.00,0.10,0.10,0.06,0.03,0.01,0.02,0.23, 
IOZ,iShares Core S&P/ASX 200 ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,20.02,17.97,20.99,23.50,23.79,22.08,23.68,25.69,27.38,24.10,30.16, 
IPA,Indigo Properties Australia Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,0.89,0.70,0.74,0.74,0.32,0.06,0.06,0.06,0.06,0.06,0.06,0.06, , , , , , , 
IPB,IPB Petroleum Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , ,--,0.25,0.28,0.01,0.01,0.01,0.02,0.03,0.01,0.02, 
IPC,Imperial Pacific Limited,Annual Ratio Analysis - Year End Share Price ($),0.68,0.68,0.68,0.80,1.50,2.00,1.50,2.30,1.85,1.47,1.30,1.00,0.95,0.90,0.75,0.70,0.72,1.06,1.14,1.10,1.04,1.20,1.42
IPD,ImpediMed Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.78,0.64,0.56,0.57,0.26,0.09,0.18,0.86,0.94,0.76,0.40,0.12,0.06,0.10,0.06
IPE,IPE Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,--,1.51,0.84,1.01,0.68,0.17,0.24,0.29,0.33,0.41,0.49,0.29,0.23,0.11,0.08, , , , 
IPG,IPD Group Ltd,Annual Ratio Analysis - Year End Share Price ($),1.66,1.80,2.07,1.98,1.95,1.94,2.19,2.92, , , , , , , , , , , , , ,--,1.62
IPG2,Investa Property Group,Annual Ratio Analysis - Year End Share Price ($),1.66,1.80,2.07,1.98,1.95,1.94,2.19,2.92, , , , , , , , , , , , , , , 
IPH,IPH Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , ,--,4.70,6.42,4.80,4.45,7.46,7.46,7.80,8.16
IPH1,Ipoh Limited,Annual Ratio Analysis - Year End Share Price ($),1.55,1.61,1.45, , , , , , , , , , , , , , , , , , , , 
IPL,Incitec Pivot Limited,Annual Ratio Analysis - Year End Share Price ($), , , ,15.66,18.80,15.82,25.87,85.54,5.07,2.83,3.59,3.27,2.98,2.69,2.71,3.90,2.82,3.60,3.98,3.39,2.03,2.94, 
IPM,Incremental Petroleum Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,1.06,1.24,1.32,0.97, , , , , , , , , , , , , , 
IPN,Independent Practitioner Network Ltd,Annual Ratio Analysis - Year End Share Price ($),0.30,0.15,0.08,0.09,0.07,0.08,0.15,0.30,0.26, , , , , , , , , , , , , , 
IPO,International Petroleum Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,0.18,0.34,0.41,0.20, , , , , , , , , , , , , 
IPP,iProperty Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,--,0.25,0.12,0.10,0.51,0.98,0.90,1.94,2.68, , , , , , , , 
IPT,Impact Minerals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.33,0.14,0.15,0.09,0.06,0.02,0.03,0.04,0.03,0.03,0.01,0.01,0.01,0.01,0.01, 
IPW,IPWorld Limited,Annual Ratio Analysis - Year End Share Price ($),0.11, ,0.11, , , , , , , , , , , , , , , , , , , , 
IPX,IperionX Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,0.54,0.10,0.13,0.14, , , , , ,--,0.22,0.07,0.08,0.94,0.82
IPX1,Intrapower Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,0.54,0.10,0.13,0.14, , , , , , , , , , , 
IQ3,IQ3CORP Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , ,--,0.39,0.25,0.25,0.25,0.29,0.13,0.15, 
IQE,Intueri Education Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , ,--,2.54,0.64,0.03, , , , , , 
IR1,IRIS Metals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , , ,--,0.63
IRD,Iron Road Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.36,0.17,0.59,0.84,0.30,0.17,0.30,0.07,0.11,0.17,0.10,0.05,0.06,0.27, 
IRE,IRESS Limited,Annual Ratio Analysis - Year End Share Price ($),2.41,2.15,2.00,2.47,4.00,4.50,7.00,8.00,5.15,8.59,8.73,6.93,8.24,9.44,10.71,10.00,11.87,11.58,11.12,13.04,10.61,12.50, 
IRI,Integrated Research Limited,Annual Ratio Analysis - Year End Share Price ($),--,0.57,0.56,0.13,0.34,0.39,0.39,0.57,0.34,0.28,0.40,0.28,0.67,1.03,0.99,1.69,2.25,3.22,3.11,3.30,3.85,1.95,0.42
IRL,India Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.33,0.07,0.02,0.01,0.01,0.00,0.00,0.00,0.01,0.00, , , , , , 
IRN,Indophil Resources NL,Annual Ratio Analysis - Year End Share Price ($), ,--,0.23,0.47,0.42,0.61,0.80,0.96,0.32,1.23,1.06,0.41,0.24,0.17, , , , , , , , , 
IRU,iShares Russell 2000 ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,60.81,74.41, ,80.53,90.35,124.96,163.28,144.20,179.20,197.15, , , , 
IRX,InhaleRx Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,0.14,0.06,0.03,0.08,0.09, 
IS3,I Synergy Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,--,0.15,0.23,0.18,0.06,0.04, 
ISD,iSentia Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , ,--,2.36,3.75,3.47,2.15,0.70,0.23,0.14, , 
ISEC,Ishares Enhanced Cash ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,100.10,100.37,100.53,100.43,100.51, 
ISF,iSOFT Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.90,0.21,0.13,0.14,0.36,0.50,0.75,1.11,0.58,0.65,0.17, , , , , , , , , , , , 
ISG,iShares MSCI Singapore ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,13.06,12.42,13.63,11.87,12.63,14.00,14.88,14.79,14.18,31.30, , , , , 
ISO,iShares S&P/ASX Small Ordinaries ETF Index Fund ,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,4.71,3.87,3.58,3.96,3.78,4.15,4.34,5.24,5.17,4.49,5.84, 
ISS,ISS Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,--,0.20,0.20,0.50,0.66,0.15,0.15,0.09,0.18, , , , , , , , , , 
ISU,iSelect Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , ,--,1.70,1.15,1.44,1.25,2.01,0.81,0.61,0.20,0.41,0.14
ITC,Impress Energy Limited,Annual Ratio Analysis - Year End Share Price ($),0.12,0.05,0.04,0.02,0.06,0.04,0.08,0.07,0.04,0.06,0.05, , , , , , , , , , , , 
ITD,ITL Health Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,0.35,0.17,0.34,0.38,0.10,0.08,0.06,0.07,0.20,0.28,0.21,0.20,0.17,0.52,0.18, , , , 
ITF,Integrated Tree Cropping Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,1.24,1.20, , , , , , , , , , , , , , , , , 
ITG,Intega Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.83,0.27, , , , , , , , , , , , , , , , , ,--,0.23,0.55, 
ITG2,ITG Limited,Annual Ratio Analysis - Year End Share Price ($),0.83,0.27, , , , , , , , , , , , , , , , , , , , , 
ITL,Integrated Media Technology Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , ,--,0.20,0.20,0.20,0.17,6.74, , , , , 
ITM,iTech Minerals Ltd,Annual Ratio Analysis - Year End Share Price ($),1.35, , , , , , , , , , , , , , , , , , , , ,--,0.31
ITM1,ITEMUS Inc.,Annual Ratio Analysis - Year End Share Price ($),1.35, , , , , , , , , , , , , , , , , , , , , , 
ITN,Intercard Wireless Limited,Annual Ratio Analysis - Year End Share Price ($),0.03,0.03, , , , , , , , , , , , , , , , , , , , , 
ITO,Intoll Group,Annual Ratio Analysis - Year End Share Price ($),1.32,3.11,2.89,3.59,3.30,4.16,3.36,3.60,2.32,1.43,1.04, , , , , , , , , , , , 
ITP,IT Capital Limited,Annual Ratio Analysis - Year End Share Price ($),0.44,0.17, , , , , , , , , , , , , , , , , , , , , 
ITQ,Intecq Limited,Annual Ratio Analysis - Year End Share Price ($),0.38,0.25,0.17,0.10,0.10,0.21,0.09,0.17,0.07,0.05,0.09,0.05,0.05,1.45,3.94,3.47,5.45, , , , , , 
ITR,Interra Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.27,0.17,0.17, , , , , , , , , , , , 
ITW,iShares MSCI Taiwan ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,15.07,12.98,13.74,12.55,12.05,15.06,17.55,18.80,20.21,47.73, ,50.91,--, , 
ITX,itX Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.80,0.75,0.60,1.08, , , , , , , , , , , , 
IUL,Imagine Un Limited,Annual Ratio Analysis - Year End Share Price ($),0.17,0.36,0.07,0.04,0.05,0.10,0.04,0.17,0.01,0.01, , , , , , , , , , , , , 
IVA,Inova Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,0.27,3.66,3.57,1.42,0.49, , , , , , , , , , 
IVC,InvoCare Limited,Annual Ratio Analysis - Year End Share Price ($), ,--, ,2.14,3.35,4.19,5.55,7.01,5.15,6.16,7.28,7.70,8.78,11.04,12.10,12.01,13.87,16.10,10.30,13.19,11.45,11.76, 
IVE,iShares MSCI EAFE ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,70.81,61.11,57.80,53.04,47.72,67.09,72.54,88.44,76.48,83.56,92.73,95.03,89.78,106.84, 
IVG,Invictus Gold Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,--,0.09,0.03,0.05, , , , , , , , , 
IVN,Ivanhoe Mines Ltd,Annual Ratio Analysis - Year End Share Price ($),12.00,12.00,3.45,10.25,9.65, , , , , , , , , , , , , , , , , , 
IVO,Invigor Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.30,0.05,0.02,0.17,0.09,0.07,0.23,0.18,0.02,0.03,0.01,0.44,0.10,0.02,0.09,0.05,0.02,0.01,0.00,0.03,0.03,0.03, 
IVQ,Invitrocue Limited,Annual Ratio Analysis - Year End Share Price ($),0.75,1.16,0.42,0.21,0.09,0.02,0.38,0.09,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.06,0.11,0.07, , , 
IVR,Investigator Resources Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,--,0.26,0.13,0.07,0.08,0.05,0.19,0.13,0.04,0.01,0.03,0.03,0.01,0.01,0.02,0.08, 
IVS,IVS Holdings Ltd,Annual Ratio Analysis - Year End Share Price ($), , , ,--,1.76,0.46,0.16,0.04,0.03,0.01,0.01,0.01,0.01,0.01, ,0.01, , , , , , , 
IVT,Inventis Limited,Annual Ratio Analysis - Year End Share Price ($),0.18,0.15,0.26,0.17,0.26,0.24,0.34,0.42,0.10,0.04,0.04,0.10,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.00,0.01, 
IVV,iShares S&P 500 ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,115.80, , ,135.77,150.19,203.30,274.00,270.11,310.47,341.10,421.02,446.37,572.74, 
IVX,Invion Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,--,0.27,0.63,0.06,0.03,0.07,0.02,0.00,0.00,0.03,0.01,0.01,0.01,0.01
IVZ,Invictus Energy Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,--,0.18,0.32,0.15,0.10,0.04,0.03,0.05,0.05,0.03,0.17, 
IWF,Integrated Group Limited,Annual Ratio Analysis - Year End Share Price ($),1.26,0.71,0.90,1.36,1.83,1.42,2.09, , , , , , , , , , , , , , , , 
IWI,International Wine Investment Fund (The),Annual Ratio Analysis - Year End Share Price ($),1.80,2.70,2.35,1.88,1.96,2.60,1.80,1.60,0.93, , , , , , , , , , , , , , 
IWL,IWL Limited,Annual Ratio Analysis - Year End Share Price ($),0.36,0.23,0.24,0.18,0.30,2.54,4.30,6.20, , , , , , , , , , , , , , , 
IWLD,iShares Core MSCI World Ex Australia ESG Leaders ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,25.21,29.32,33.40,35.80,35.71,46.05, 
IXC,Invex Therapeutics Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,--,1.30,0.63,0.49
IXI,iShares Global Consumer Staples ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,62.00,64.59, ,68.11,78.65,93.51,121.50,127.75,129.80,129.68,75.65,75.05,81.82, 
IXJ,iShares Global Healthcare ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,59.51,58.05, ,58.80,69.92,98.21,143.13,125.96, ,144.15,88.48,99.67,111.30, 
IXL,IXLA Limited,Annual Ratio Analysis - Year End Share Price ($),0.68,0.08,0.02, , , , , , , , , , , , , , , , , , , , 
IXP,iShares Global Telecom ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,--,58.18, ,54.60,57.25,72.35,80.77,81.75, ,74.02, , , , 
IXR,Ionic Rare Earths Limited,Annual Ratio Analysis - Year End Share Price ($),0.10,0.06,0.17,0.07,0.17,0.10,0.13,0.12,0.05,0.02,0.03,0.05,0.06,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.02, 
IXU,IXUP Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,--,0.28,0.07,0.01,0.19, 
IYLD,iShares Yield Plus ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , ,100.66,101.47, 
IYS,IYS Instalment Receipt Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,1.20,1.24,1.70, , , , , , , , , , , , , , , , 
IZZ,iShares China Large-Cap ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,48.31,51.30,45.28,38.37,32.65,38.36,43.91,55.98,47.10,53.20, ,61.02,58.70,61.83, 
JAK,Jackson Minerals Limited,Annual Ratio Analysis - Year End Share Price ($), ,--,0.19,0.17,0.14,0.12,0.11,0.15,0.14, , , , , , , , , , , , , , 
JAL,Jameson Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.25,0.38,0.04,0.09,0.34,0.22,0.16,0.04,0.03,0.09,0.17,0.23,0.12,0.09,0.07
JAN,Janison Education Group Limited,Annual Ratio Analysis - Year End Share Price ($),--,0.28,0.30,0.34,0.34,0.34,0.21,0.26,0.06,0.04,0.04,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.46,0.30,0.33,0.89,0.42
JAT,Jatcorp Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.09,0.04,0.02,0.08,0.04,0.02,0.02,0.02,0.01,0.01,0.06,0.05,0.03,0.02, 
JAV,Javelin Minerals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , ,--,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00, 
JAY,Jayride Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,--,0.45,0.28,0.14,0.27,0.14
JBH,JB Hi-Fi Limited,Annual Ratio Analysis - Year End Share Price ($), , , ,--,2.30,3.56,5.08,10.82,10.46,15.40,19.07,17.07,8.86,16.81,18.30,19.48,24.10,23.37,22.52,25.85,43.03,50.58,38.46
JBM,Jubilee Mines NL,Annual Ratio Analysis - Year End Share Price ($),1.24,1.59,1.57,2.04,4.01,7.13,8.03,15.95, , , , , , , , , , , , , , , 
JCI,Jiancheng International Group Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , ,--,0.77,0.65,0.61, , , , 
JCS,Jcurve Solutions Ltd,Annual Ratio Analysis - Year End Share Price ($),--,0.14,0.06,0.05,0.08,0.09,0.08,0.14,0.08,0.07,0.04,0.03,0.02,0.02,0.04,0.01,0.01,0.01,0.03,0.03,0.04,0.06,0.06
